"stimuli","lemma","n","percent"
"airport","half",2,6.45161290322581
"airport","hand",4,12.9032258064516
"airport","handler",4,12.9032258064516
"airport","hat",4,12.9032258064516
"airport","hatch",1,3.2258064516129
"airport","head",2,6.45161290322581
"airport","helicopter",18,58.0645161290323
"airport","hell",1,3.2258064516129
"airport","help",1,3.2258064516129
"airport","herd",4,12.9032258064516
"airport","highway",1,3.2258064516129
"airport","hijacker",1,3.2258064516129
"airport","hinge",1,3.2258064516129
"airport","hip",1,3.2258064516129
"airport","history",1,3.2258064516129
"airport","hmm",1,3.2258064516129
"airport","hockey",1,3.2258064516129
"airport","hold",2,6.45161290322581
"airport","horizontal",1,3.2258064516129
"airport","hose",12,38.7096774193548
"airport","household",1,3.2258064516129
"airport","hurt",1,3.2258064516129
"airport","hydrant",1,3.2258064516129
"airport","idea",3,9.67741935483871
"airport","image",2,6.45161290322581
"airport","information",1,3.2258064516129
"airport","inside",7,22.5806451612903
"airport","instruction",1,3.2258064516129
"airport","interior",2,6.45161290322581
"airport","into",1,3.2258064516129
"airport","item",3,9.67741935483871
"airport","jack",1,3.2258064516129
"airport","jacket",2,6.45161290322581
"airport","jet",13,41.9354838709677
"airport","jets",1,3.2258064516129
"airport","jetway",1,3.2258064516129
"airport","job",1,3.2258064516129
"airport","jumbo",8,25.8064516129032
"airport","jumpsuit",1,3.2258064516129
"airport","kid",2,6.45161290322581
"airport","kind",14,45.1612903225806
"airport","knee",1,3.2258064516129
"airport","knife",5,16.1290322580645
"airport","knight",1,3.2258064516129
"airport","lacrosse",1,3.2258064516129
"airport","lady",1,3.2258064516129
"airport","leave",1,3.2258064516129
"airport","left",6,19.3548387096774
"airport","level",1,3.2258064516129
"airport","lift",4,12.9032258064516
"airport","light",1,3.2258064516129
"airport","lime",1,3.2258064516129
"airport","line",14,45.1612903225806
"airport","lining",1,3.2258064516129
"airport","loa",1,3.2258064516129
"airport","load",4,12.9032258064516
"airport","loading",1,3.2258064516129
"airport","look",2,6.45161290322581
"airport","lord",1,3.2258064516129
"airport","lot",18,58.0645161290323
"airport","luggage",27,87.0967741935484
"airport","man",16,51.6129032258064
"airport","mayhem",1,3.2258064516129
"airport","member",1,3.2258064516129
"airport","mess",1,3.2258064516129
"airport","middle",5,16.1290322580645
"airport","mint",1,3.2258064516129
"airport","mismatch",1,3.2258064516129
"airport","morne",2,6.45161290322581
"airport","morning",1,3.2258064516129
"airport","motion",1,3.2258064516129
"airport","motor",1,3.2258064516129
"airport","mover",2,6.45161290322581
"airport","name",2,6.45161290322581
"airport","newspaper",2,6.45161290322581
"airport","no",1,3.2258064516129
"airport","nose",8,25.8064516129032
"airport","note",1,3.2258064516129
"airport","number",2,6.45161290322581
"airport","observation",4,12.9032258064516
"airport","office",1,3.2258064516129
"airport","officer",2,6.45161290322581
"airport","official",1,3.2258064516129
"airport","oh",2,6.45161290322581
"airport","ohh",2,6.45161290322581
"airport","oil",1,3.2258064516129
"airport","one",13,41.9354838709677
"airport","opening",1,3.2258064516129
"airport","order",1,3.2258064516129
"airport","original",1,3.2258064516129
"airport","outfit",1,3.2258064516129
"airport","outfits",1,3.2258064516129
"airport","outside",1,3.2258064516129
"airport","owner",1,3.2258064516129
"airport","package",1,3.2258064516129
"airport","page",7,22.5806451612903
"airport","pain",1,3.2258064516129
"airport","pallet",1,3.2258064516129
"airport","panels",1,3.2258064516129
"airport","pants",1,3.2258064516129
"airport","paper",3,9.67741935483871
"airport","parable",1,3.2258064516129
"airport","part",6,19.3548387096774
"airport","passenger",5,16.1290322580645
"airport","passengers",6,19.3548387096774
"airport","passport",1,3.2258064516129
"airport","pathway",1,3.2258064516129
"airport","peace",1,3.2258064516129
"airport","pedestrian",1,3.2258064516129
"airport","people",30,96.7741935483871
"airport","person",9,29.0322580645161
"airport","photo",2,6.45161290322581
"airport","pickup",1,3.2258064516129
"airport","picture",8,25.8064516129032
"airport","piece",1,3.2258064516129
"airport","pilot",8,25.8064516129032
"airport","pink",1,3.2258064516129
"airport","pinkish",1,3.2258064516129
"airport","place",7,22.5806451612903
"airport","plane",29,93.5483870967742
"airport","plate",1,3.2258064516129
"airport","player",1,3.2258064516129
"airport","playing",1,3.2258064516129
"airport","plenty",1,3.2258064516129
"airport","point",2,6.45161290322581
"airport","pointy",1,3.2258064516129
"airport","pole",2,6.45161290322581
"airport","police",3,9.67741935483871
"airport","policeman",3,9.67741935483871
"airport","pool",1,3.2258064516129
"airport","postage",1,3.2258064516129
"airport","postcard",4,12.9032258064516
"airport","postmark",1,3.2258064516129
"airport","power",1,3.2258064516129
"airport","problem",1,3.2258064516129
"airport","propeller",2,6.45161290322581
"airport","pun",1,3.2258064516129
"airport","purpose",1,3.2258064516129
"airport","purse",1,3.2258064516129
"airport","quarter",1,3.2258064516129
"airport","question",1,3.2258064516129
"airport","rac",1,3.2258064516129
"airport","race",1,3.2258064516129
"airport","rack",1,3.2258064516129
"airport","radio",1,3.2258064516129
"airport","ramp",4,12.9032258064516
"airport","random",1,3.2258064516129
"airport","read",1,3.2258064516129
"airport","reality",1,3.2258064516129
"airport","rear",1,3.2258064516129
"airport","reason",2,6.45161290322581
"airport","rectangular",1,3.2258064516129
"airport","refuel",1,3.2258064516129
"airport","rescue",1,3.2258064516129
"airport","rest",1,3.2258064516129
"airport","rhythm",1,3.2258064516129
"airport","right",6,19.3548387096774
"airport","ring",1,3.2258064516129
"airport","rocket",12,38.7096774193548
"airport","rockets",1,3.2258064516129
"airport","rolling",1,3.2258064516129
"airport","roof",2,6.45161290322581
"airport","room",1,3.2258064516129
"airport","rotor",1,3.2258064516129
"airport","rudder",1,3.2258064516129
"airport","run",1,3.2258064516129
"airport","runner",1,3.2258064516129
"airport","runway",7,22.5806451612903
"airport","s",1,3.2258064516129
"airport","sail",1,3.2258064516129
"airport","saucer",3,9.67741935483871
"airport","scene",19,61.2903225806452
"airport","screen",3,9.67741935483871
"airport","seat",3,9.67741935483871
"airport","section",1,3.2258064516129
"airport","sector",1,3.2258064516129
"airport","security",8,25.8064516129032
"airport","series",1,3.2258064516129
"airport","service",3,9.67741935483871
"airport","set",2,6.45161290322581
"airport","shadow",1,3.2258064516129
"airport","ship",3,9.67741935483871
"airport","shirt",4,12.9032258064516
"airport","shoe",4,12.9032258064516
"airport","shoot",1,3.2258064516129
"airport","shuttle",1,3.2258064516129
"airport","side",5,16.1290322580645
"airport","situation",1,3.2258064516129
"airport","size",1,3.2258064516129
"airport","skirt",1,3.2258064516129
"airport","sky",13,41.9354838709677
"airport","smile",1,3.2258064516129
"airport","smoke",13,41.9354838709677
"airport","smoking",3,9.67741935483871
"airport","smuggler",5,16.1290322580645
"airport","sock",1,3.2258064516129
"airport","somebody",1,3.2258064516129
"airport","sopwith",1,3.2258064516129
"airport","sort",4,12.9032258064516
"airport","space",1,3.2258064516129
"airport","spaceship",9,29.0322580645161
"airport","spade",16,51.6129032258064
"airport","speed",1,3.2258064516129
"airport","spread",2,6.45161290322581
"airport","spy",1,3.2258064516129
"airport","square",1,3.2258064516129
"airport","stack",1,3.2258064516129
"airport","staff",2,6.45161290322581
"airport","stair",9,29.0322580645161
"airport","staircase",1,3.2258064516129
"airport","stairway",1,3.2258064516129
"airport","stairwell",1,3.2258064516129
"airport","stamp",3,9.67741935483871
"airport","star",1,3.2258064516129
"airport","state",1,3.2258064516129
"airport","step",3,9.67741935483871
"airport","steward",1,3.2258064516129
"airport","stewardess",1,3.2258064516129
"airport","storage",1,3.2258064516129
"airport","story",1,3.2258064516129
"airport","street",1,3.2258064516129
"airport","strewn",1,3.2258064516129
"airport","string",1,3.2258064516129
"airport","strip",1,3.2258064516129
"airport","stripe",7,22.5806451612903
"airport","stuff",7,22.5806451612903
"airport","style",3,9.67741935483871
"airport","suit",2,6.45161290322581
"airport","suitcase",8,25.8064516129032
"airport","suits",1,3.2258064516129
"airport","supply",1,3.2258064516129
"airport","t",1,3.2258064516129
"airport","table",1,3.2258064516129
"airport","tail",3,9.67741935483871
"airport","talk",1,3.2258064516129
"airport","tank",1,3.2258064516129
"airport","tanker",2,6.45161290322581
"airport","tarmac",11,35.4838709677419
"airport","taxi",1,3.2258064516129
"airport","tech",1,3.2258064516129
"airport","terminal",6,19.3548387096774
"airport","thing",14,45.1612903225806
"airport","ticket",8,25.8064516129032
"airport","ticketing",1,3.2258064516129
"airport","time",4,12.9032258064516
"airport","tip",1,3.2258064516129
"airport","ton",1,3.2258064516129
"airport","top",15,48.3870967741936
"airport","tourist",1,3.2258064516129
"airport","towards",1,3.2258064516129
"airport","tower",13,41.9354838709677
"airport","toy",1,3.2258064516129
"airport","track",2,6.45161290322581
"airport","tractor",4,12.9032258064516
"airport","traffic",8,25.8064516129032
"airport","trailer",2,6.45161290322581
"airport","train",4,12.9032258064516
"airport","training",1,3.2258064516129
"airport","tram",1,3.2258064516129
"airport","transport",2,6.45161290322581
"airport","transportation",1,3.2258064516129
"airport","transporter",1,3.2258064516129
"airport","travel",1,3.2258064516129
"airport","tree",1,3.2258064516129
"airport","trench",2,6.45161290322581
"airport","trike",1,3.2258064516129
"airport","trip",1,3.2258064516129
"airport","trolley",2,6.45161290322581
"airport","truck",22,70.9677419354839
"airport","trucks",4,12.9032258064516
"airport","trying",1,3.2258064516129
"airport","tsa",2,6.45161290322581
"airport","tube",1,3.2258064516129
"airport","tufty",1,3.2258064516129
"airport","turnstile",1,3.2258064516129
"airport","turret",1,3.2258064516129
"airport","type",7,22.5806451612903
"airport","ufo",2,6.45161290322581
"airport","uh",5,16.1290322580645
"airport","uk",1,3.2258064516129
"airport","um",12,38.7096774193548
"airport","umm",8,25.8064516129032
"airport","uniform",6,19.3548387096774
"airport","unit",1,3.2258064516129
"airport","units",1,3.2258064516129
"airport","up",1,3.2258064516129
"airport","utility",1,3.2258064516129
"airport","van",1,3.2258064516129
"airport","variety",1,3.2258064516129
"airport","vehicle",8,25.8064516129032
"airport","vessel",1,3.2258064516129
"airport","vest",1,3.2258064516129
"airport","visibility",1,3.2258064516129
"airport","wagon",1,3.2258064516129
"airport","waldo",9,29.0322580645161
"airport","waldue",4,12.9032258064516
"airport","walkway",1,3.2258064516129
"airport","wall",2,6.45161290322581
"airport","war",4,12.9032258064516
"airport","warder",1,3.2258064516129
"airport","watch",12,38.7096774193548
"airport","watchtower",1,3.2258064516129
"airport","water",13,41.9354838709677
"airport","waving",1,3.2258064516129
"airport","way",7,22.5806451612903
"airport","weapon",3,9.67741935483871
"airport","where",3,9.67741935483871
"airport","white",1,3.2258064516129
"airport","wilbur",1,3.2258064516129
"airport","wind",1,3.2258064516129
"airport","window",3,9.67741935483871
"airport","wing",11,35.4838709677419
"airport","woman",4,12.9032258064516
"airport","work",5,16.1290322580645
"airport","worker",11,35.4838709677419
"airport","world",5,16.1290322580645
"airport","worry",1,3.2258064516129
"airport","wright",1,3.2258064516129
"airport","wristwatch",1,3.2258064516129
"airport","wrong",1,3.2258064516129
"airport","yard",1,3.2258064516129
"airport","yep",1,3.2258064516129
"airport","yes",1,3.2258064516129
"airport","zeppelin",2,6.45161290322581
"ancient_rome","action",2,6.45161290322581
"ancient_rome","activity",4,12.9032258064516
"ancient_rome","actual",1,3.2258064516129
"ancient_rome","affair",1,3.2258064516129
"ancient_rome","air",2,6.45161290322581
"ancient_rome","alive",1,3.2258064516129
"ancient_rome","amount",1,3.2258064516129
"ancient_rome","animal",16,51.6129032258064
"ancient_rome","ant",1,3.2258064516129
"ancient_rome","area",11,35.4838709677419
"ancient_rome","arena",19,61.2903225806452
"ancient_rome","arm",3,9.67741935483871
"ancient_rome","armor",4,12.9032258064516
"ancient_rome","armour",1,3.2258064516129
"ancient_rome","around",1,3.2258064516129
"ancient_rome","atop",1,3.2258064516129
"ancient_rome","attack",1,3.2258064516129
"ancient_rome","attention",1,3.2258064516129
"ancient_rome","audience",3,9.67741935483871
"ancient_rome","axle",1,3.2258064516129
"ancient_rome","back",8,25.8064516129032
"ancient_rome","backside",1,3.2258064516129
"ancient_rome","band",1,3.2258064516129
"ancient_rome","banner",2,6.45161290322581
"ancient_rome","battle",4,12.9032258064516
"ancient_rome","beasts",1,3.2258064516129
"ancient_rome","bed",3,9.67741935483871
"ancient_rome","being",1,3.2258064516129
"ancient_rome","belonging",1,3.2258064516129
"ancient_rome","bib",7,22.5806451612903
"ancient_rome","bit",1,3.2258064516129
"ancient_rome","bleacher",1,3.2258064516129
"ancient_rome","blood",2,6.45161290322581
"ancient_rome","blue",1,3.2258064516129
"ancient_rome","blurry",1,3.2258064516129
"ancient_rome","body",1,3.2258064516129
"ancient_rome","book",5,16.1290322580645
"ancient_rome","booth",1,3.2258064516129
"ancient_rome","bottom",9,29.0322580645161
"ancient_rome","bowl",2,6.45161290322581
"ancient_rome","broom",2,6.45161290322581
"ancient_rome","brown",2,6.45161290322581
"ancient_rome","bug",1,3.2258064516129
"ancient_rome","buggy",1,3.2258064516129
"ancient_rome","bull",1,3.2258064516129
"ancient_rome","bullfight",1,3.2258064516129
"ancient_rome","bun",1,3.2258064516129
"ancient_rome","bunch",12,38.7096774193548
"ancient_rome","caesar",2,6.45161290322581
"ancient_rome","camera",1,3.2258064516129
"ancient_rome","caption",1,3.2258064516129
"ancient_rome","carriage",3,9.67741935483871
"ancient_rome","cart",1,3.2258064516129
"ancient_rome","cartoon",1,3.2258064516129
"ancient_rome","case",2,6.45161290322581
"ancient_rome","cat",2,6.45161290322581
"ancient_rome","caveman",1,3.2258064516129
"ancient_rome","center",1,3.2258064516129
"ancient_rome","centurion",3,9.67741935483871
"ancient_rome","chain",2,6.45161290322581
"ancient_rome","chair",2,6.45161290322581
"ancient_rome","chaos",4,12.9032258064516
"ancient_rome","chariot",22,70.9677419354839
"ancient_rome","chase",1,3.2258064516129
"ancient_rome","cheerleader",2,6.45161290322581
"ancient_rome","cheeta",5,16.1290322580645
"ancient_rome","child",1,3.2258064516129
"ancient_rome","christians",1,3.2258064516129
"ancient_rome","circle",5,16.1290322580645
"ancient_rome","circus",2,6.45161290322581
"ancient_rome","civilian",1,3.2258064516129
"ancient_rome","cloth",1,3.2258064516129
"ancient_rome","clothes",3,9.67741935483871
"ancient_rome","clothing",3,9.67741935483871
"ancient_rome","coliseum",2,6.45161290322581
"ancient_rome","color",3,9.67741935483871
"ancient_rome","colosseum",12,38.7096774193548
"ancient_rome","colsseum",1,3.2258064516129
"ancient_rome","comparison",1,3.2258064516129
"ancient_rome","connection",1,3.2258064516129
"ancient_rome","construction",1,3.2258064516129
"ancient_rome","container",1,3.2258064516129
"ancient_rome","control",1,3.2258064516129
"ancient_rome","corner",4,12.9032258064516
"ancient_rome","costume",1,3.2258064516129
"ancient_rome","couch",1,3.2258064516129
"ancient_rome","couple",8,25.8064516129032
"ancient_rome","creature",1,3.2258064516129
"ancient_rome","cross",1,3.2258064516129
"ancient_rome","crowd",9,29.0322580645161
"ancient_rome","crown",1,3.2258064516129
"ancient_rome","cry",1,3.2258064516129
"ancient_rome","cub",2,6.45161290322581
"ancient_rome","cushion",1,3.2258064516129
"ancient_rome","danger",1,3.2258064516129
"ancient_rome","day",3,9.67741935483871
"ancient_rome","death",1,3.2258064516129
"ancient_rome","decoration",3,9.67741935483871
"ancient_rome","depict",1,3.2258064516129
"ancient_rome","depiction",2,6.45161290322581
"ancient_rome","detail",1,3.2258064516129
"ancient_rome","device",1,3.2258064516129
"ancient_rome","dinner",1,3.2258064516129
"ancient_rome","dirt",3,9.67741935483871
"ancient_rome","disconnect",1,3.2258064516129
"ancient_rome","dish",1,3.2258064516129
"ancient_rome","displeasure",1,3.2258064516129
"ancient_rome","disruption",1,3.2258064516129
"ancient_rome","door",4,12.9032258064516
"ancient_rome","doorway",3,9.67741935483871
"ancient_rome","dozen",1,3.2258064516129
"ancient_rome","draping",1,3.2258064516129
"ancient_rome","draw",1,3.2258064516129
"ancient_rome","driver",1,3.2258064516129
"ancient_rome","edge",1,3.2258064516129
"ancient_rome","eighty",1,3.2258064516129
"ancient_rome","eightyeight",1,3.2258064516129
"ancient_rome","element",1,3.2258064516129
"ancient_rome","emperor",4,12.9032258064516
"ancient_rome","end",1,3.2258064516129
"ancient_rome","energy",1,3.2258064516129
"ancient_rome","english",1,3.2258064516129
"ancient_rome","entertainment",1,3.2258064516129
"ancient_rome","entryway",1,3.2258064516129
"ancient_rome","exit",1,3.2258064516129
"ancient_rome","face",1,3.2258064516129
"ancient_rome","fact",2,6.45161290322581
"ancient_rome","fall",1,3.2258064516129
"ancient_rome","fan",1,3.2258064516129
"ancient_rome","feather",1,3.2258064516129
"ancient_rome","female",1,3.2258064516129
"ancient_rome","festival",1,3.2258064516129
"ancient_rome","few",1,3.2258064516129
"ancient_rome","fight",11,35.4838709677419
"ancient_rome","fighters",1,3.2258064516129
"ancient_rome","fighting",3,9.67741935483871
"ancient_rome","figure",3,9.67741935483871
"ancient_rome","fire",1,3.2258064516129
"ancient_rome","fist",1,3.2258064516129
"ancient_rome","flag",1,3.2258064516129
"ancient_rome","floor",4,12.9032258064516
"ancient_rome","folk",1,3.2258064516129
"ancient_rome","food",1,3.2258064516129
"ancient_rome","foot",2,6.45161290322581
"ancient_rome","foreman",1,3.2258064516129
"ancient_rome","fork",6,19.3548387096774
"ancient_rome","frame",1,3.2258064516129
"ancient_rome","front",7,22.5806451612903
"ancient_rome","fun",8,25.8064516129032
"ancient_rome","fvn",1,3.2258064516129
"ancient_rome","game",17,54.8387096774194
"ancient_rome","gate",3,9.67741935483871
"ancient_rome","gentleman",1,3.2258064516129
"ancient_rome","gladiator",13,41.9354838709677
"ancient_rome","golf",1,3.2258064516129
"ancient_rome","goodness",1,3.2258064516129
"ancient_rome","gray",1,3.2258064516129
"ancient_rome","grey",1,3.2258064516129
"ancient_rome","ground",11,35.4838709677419
"ancient_rome","group",7,22.5806451612903
"ancient_rome","guard",7,22.5806451612903
"ancient_rome","guy",7,22.5806451612903
"ancient_rome","half",1,3.2258064516129
"ancient_rome","hand",12,38.7096774193548
"ancient_rome","harm",1,3.2258064516129
"ancient_rome","hash",1,3.2258064516129
"ancient_rome","hat",2,6.45161290322581
"ancient_rome","havoc",1,3.2258064516129
"ancient_rome","head",3,9.67741935483871
"ancient_rome","helmet",5,16.1290322580645
"ancient_rome","history",1,3.2258064516129
"ancient_rome","hitting",1,3.2258064516129
"ancient_rome","hmm",2,6.45161290322581
"ancient_rome","hold",4,12.9032258064516
"ancient_rome","hole",2,6.45161290322581
"ancient_rome","honcho",1,3.2258064516129
"ancient_rome","horse",27,87.0967741935484
"ancient_rome","human",5,16.1290322580645
"ancient_rome","hurt",1,3.2258064516129
"ancient_rome","implement",1,3.2258064516129
"ancient_rome","interest",1,3.2258064516129
"ancient_rome","interior",1,3.2258064516129
"ancient_rome","ipad",1,3.2258064516129
"ancient_rome","item",1,3.2258064516129
"ancient_rome","jaguar",5,16.1290322580645
"ancient_rome","javelin",3,9.67741935483871
"ancient_rome","kill",1,3.2258064516129
"ancient_rome","kind",12,38.7096774193548
"ancient_rome","kinda",1,3.2258064516129
"ancient_rome","knife",10,32.258064516129
"ancient_rome","ladder",4,12.9032258064516
"ancient_rome","land",1,3.2258064516129
"ancient_rome","laurel",1,3.2258064516129
"ancient_rome","left",7,22.5806451612903
"ancient_rome","leopard",13,41.9354838709677
"ancient_rome","leopards",1,3.2258064516129
"ancient_rome","level",2,6.45161290322581
"ancient_rome","life",2,6.45161290322581
"ancient_rome","light",2,6.45161290322581
"ancient_rome","line",6,19.3548387096774
"ancient_rome","link",1,3.2258064516129
"ancient_rome","lion",26,83.8709677419355
"ancient_rome","lione",1,3.2258064516129
"ancient_rome","lions",27,87.0967741935484
"ancient_rome","lip",2,6.45161290322581
"ancient_rome","loincloth",2,6.45161290322581
"ancient_rome","look",2,6.45161290322581
"ancient_rome","lot",24,77.4193548387097
"ancient_rome","lunch",1,3.2258064516129
"ancient_rome","man",18,58.0645161290323
"ancient_rome","mark",2,6.45161290322581
"ancient_rome","maximus",1,3.2258064516129
"ancient_rome","mayhey",1,3.2258064516129
"ancient_rome","meal",2,6.45161290322581
"ancient_rome","men",1,3.2258064516129
"ancient_rome","mess",1,3.2258064516129
"ancient_rome","middle",7,22.5806451612903
"ancient_rome","milk",1,3.2258064516129
"ancient_rome","minute",1,3.2258064516129
"ancient_rome","molding",1,3.2258064516129
"ancient_rome","mope",1,3.2258064516129
"ancient_rome","morning",1,3.2258064516129
"ancient_rome","mouth",1,3.2258064516129
"ancient_rome","napkin",2,6.45161290322581
"ancient_rome","nature",1,3.2258064516129
"ancient_rome","neck",4,12.9032258064516
"ancient_rome","net",1,3.2258064516129
"ancient_rome","nice",1,3.2258064516129
