"stimuli","lemma","n","percent","isPicturable","notNoun","checkThisWord","duplicateOf","synonymOf"
"deep_sea_divers","fish",31,96.875,"","","","",""
"deep_sea_divers","people",31,96.875,"","","","",""
"deep_sea_divers","boat",30,93.75,"","","","",""
"deep_sea_divers","water",30,93.75,"","","","",""
"deep_sea_divers","mermaid",29,90.625,"","","","",""
"deep_sea_divers","lot",26,81.25,"","","","",""
"deep_sea_divers","sea",24,75,"","","","",""
"deep_sea_divers","rock",23,71.875,"","","","",""
"deep_sea_divers","bottom",21,65.625,"","","","",""
"deep_sea_divers","net",19,59.375,"","","","",""
"deep_sea_divers","arrow",17,53.125,"","","","",""
"deep_sea_divers","face",17,53.125,"","","","",""
"deep_sea_divers","top",17,53.125,"","","","",""
"deep_sea_divers","diver",16,50,"","","","",""
"deep_sea_divers","person",16,50,"","","","",""
"deep_sea_divers","school",16,50,"","","","",""
"deep_sea_divers","thing",16,50,"","","","",""
"deep_sea_divers","fishing",15,46.875,"","","","",""
"deep_sea_divers","shark",15,46.875,"","","","",""
"deep_sea_divers","kind",14,43.75,"","","","",""
"deep_sea_divers","octopus",14,43.75,"","","","",""
"deep_sea_divers","stripe",14,43.75,"","","","",""
"deep_sea_divers","chest",13,40.625,"","","","",""
"deep_sea_divers","man",13,40.625,"","","","",""
"deep_sea_divers","creature",12,37.5,"","","","",""
"deep_sea_divers","hand",12,37.5,"","","","",""
"deep_sea_divers","line",12,37.5,"","","","",""
"deep_sea_divers","scene",12,37.5,"","","","",""
"deep_sea_divers","shape",12,37.5,"","","","",""
"deep_sea_divers","swordfish",11,34.375,"","","","",""
"deep_sea_divers","bunch",10,31.25,"","","","",""
"deep_sea_divers","eye",10,31.25,"","","","",""
"deep_sea_divers","nose",10,31.25,"","","","",""
"deep_sea_divers","ocean",10,31.25,"","","","",""
"deep_sea_divers","one",10,31.25,"","","","",""
"deep_sea_divers","picture",10,31.25,"","","","",""
"deep_sea_divers","treasure",10,31.25,"","","","",""
"deep_sea_divers","coral",9,28.125,"","","","",""
"deep_sea_divers","fisherman",9,28.125,"","","","",""
"deep_sea_divers","sail",9,28.125,"","","","",""
"deep_sea_divers","scuba",9,28.125,"","","","",""
"deep_sea_divers","color",8,25,"","","","",""
"deep_sea_divers","um",8,25,"","","","",""
"deep_sea_divers","anchor",7,21.875,"","","","",""
"deep_sea_divers","circle",7,21.875,"","","","",""
"deep_sea_divers","floor",7,21.875,"","","","",""
"deep_sea_divers","life",7,21.875,"","","","",""
"deep_sea_divers","mouth",7,21.875,"","","","",""
"deep_sea_divers","number",7,21.875,"","","","",""
"deep_sea_divers","surface",7,21.875,"","","","",""
"deep_sea_divers","woman",7,21.875,"","","","",""
"deep_sea_divers","formation",6,18.75,"","","","",""
"deep_sea_divers","pants",6,18.75,"","","","",""
"deep_sea_divers","pole",6,18.75,"","","","",""
"deep_sea_divers","side",6,18.75,"","","","",""
"deep_sea_divers","swimmer",6,18.75,"","","","",""
"deep_sea_divers","tail",6,18.75,"","","","",""
"deep_sea_divers","type",6,18.75,"","","","",""
"deep_sea_divers","umm",6,18.75,"","","","",""
"deep_sea_divers","waldo",6,18.75,"","","","",""
"deep_sea_divers","area",5,15.625,"","","","",""
"deep_sea_divers","background",5,15.625,"","","","",""
"deep_sea_divers","clam",5,15.625,"","","","",""
"deep_sea_divers","green",5,15.625,"","","","",""
"deep_sea_divers","guy",5,15.625,"","","","",""
"deep_sea_divers","outline",5,15.625,"","","","",""
"deep_sea_divers","page",5,15.625,"","","","",""
"deep_sea_divers","part",5,15.625,"","","","",""
"deep_sea_divers","place",5,15.625,"","","","",""
"deep_sea_divers","right",5,15.625,"","","","",""
"deep_sea_divers","sand",5,15.625,"","","","",""
"deep_sea_divers","sort",5,15.625,"","","","",""
"deep_sea_divers","spear",5,15.625,"","","","",""
"deep_sea_divers","time",5,15.625,"","","","",""
"deep_sea_divers","tooth",5,15.625,"","","","",""
"deep_sea_divers","way",5,15.625,"","","","",""
"deep_sea_divers","whale",5,15.625,"","","","",""
"deep_sea_divers","a",4,12.5,"","","","",""
"deep_sea_divers","air",4,12.5,"","","","",""
"deep_sea_divers","back",4,12.5,"","","","",""
"deep_sea_divers","beard",4,12.5,"","","","",""
"deep_sea_divers","body",4,12.5,"","","","",""
"deep_sea_divers","couple",4,12.5,"","","","",""
"deep_sea_divers","diive",4,12.5,"","","","",""
"deep_sea_divers","eel",4,12.5,"","","","",""
"deep_sea_divers","group",4,12.5,"","","","",""
"deep_sea_divers","ice",4,12.5,"","","","",""
"deep_sea_divers","image",4,12.5,"","","","",""
"deep_sea_divers","jellyfish",4,12.5,"","","","",""
"deep_sea_divers","middle",4,12.5,"","","","",""
"deep_sea_divers","other",4,12.5,"","","","",""
"deep_sea_divers","rod",4,12.5,"","","","",""
"deep_sea_divers","section",4,12.5,"","","","",""
"deep_sea_divers","shell",4,12.5,"","","","",""
"deep_sea_divers","ship",4,12.5,"","","","",""
"deep_sea_divers","skate",4,12.5,"","","","",""
"deep_sea_divers","snake",4,12.5,"","","","",""
"deep_sea_divers","trunk",4,12.5,"","","","",""
"deep_sea_divers","turtle",4,12.5,"","","","",""
"deep_sea_divers","uh",4,12.5,"","","","",""
"deep_sea_divers","bit",3,9.375,"","","","",""
"deep_sea_divers","bubble",3,9.375,"","","","",""
"deep_sea_divers","cat",3,9.375,"","","","",""
"deep_sea_divers","catfish",3,9.375,"","","","",""
"deep_sea_divers","chaos",3,9.375,"","","","",""
"deep_sea_divers","clothing",3,9.375,"","","","",""
"deep_sea_divers","corner",3,9.375,"","","","",""
"deep_sea_divers","cross",3,9.375,"","","","",""
"deep_sea_divers","dozen",3,9.375,"","","","",""
"deep_sea_divers","fin",3,9.375,"","","","",""
"deep_sea_divers","form",3,9.375,"","","","",""
"deep_sea_divers","gear",3,9.375,"","","","",""
"deep_sea_divers","hair",3,9.375,"","","","",""
"deep_sea_divers","head",3,9.375,"","","","",""
"deep_sea_divers","hook",3,9.375,"","","","",""
"deep_sea_divers","human",3,9.375,"","","","",""
"deep_sea_divers","mask",3,9.375,"","","","",""
"deep_sea_divers","monster",3,9.375,"","","","",""
"deep_sea_divers","mountain",3,9.375,"","","","",""
"deep_sea_divers","piece",3,9.375,"","","","",""
"deep_sea_divers","rainbow",3,9.375,"","","","",""
"deep_sea_divers","rope",3,9.375,"","","","",""
"deep_sea_divers","rowboat",3,9.375,"","","","",""
"deep_sea_divers","saw",3,9.375,"","","","",""
"deep_sea_divers","sense",3,9.375,"","","","",""
"deep_sea_divers","spare",3,9.375,"","","","",""
"deep_sea_divers","swim",3,9.375,"","","","",""
"deep_sea_divers","world",3,9.375,"","","","",""
"deep_sea_divers","activity",2,6.25,"","","","",""
"deep_sea_divers","angry",2,6.25,"","","","",""
"deep_sea_divers","aquarium",2,6.25,"","","","",""
"deep_sea_divers","arch",2,6.25,"","","","",""
"deep_sea_divers","arm",2,6.25,"","","","",""
"deep_sea_divers","be",2,6.25,"","","","",""
"deep_sea_divers","bird",2,6.25,"","","","",""
"deep_sea_divers","blonde",2,6.25,"","","","",""
"deep_sea_divers","boater",2,6.25,"","","","",""
"deep_sea_divers","boot",2,6.25,"","","","",""
"deep_sea_divers","breathing",2,6.25,"","","","",""
"deep_sea_divers","cane",2,6.25,"","","","",""
"deep_sea_divers","catch",2,6.25,"","","","",""
"deep_sea_divers","center",2,6.25,"","","","",""
"deep_sea_divers","clown",2,6.25,"","","","",""
"deep_sea_divers","cutaway",2,6.25,"","","","",""
"deep_sea_divers","deep",2,6.25,"","","","",""
"deep_sea_divers","design",2,6.25,"","","","",""
"deep_sea_divers","diving",2,6.25,"","","","",""
"deep_sea_divers","dog",2,6.25,"","","","",""
"deep_sea_divers","dolphin",2,6.25,"","","","",""
"deep_sea_divers","drawing",2,6.25,"","","","",""
"deep_sea_divers","figure",2,6.25,"","","","",""
"deep_sea_divers","fisher",2,6.25,"","","","",""
"deep_sea_divers","fishes",2,6.25,"","","","",""
"deep_sea_divers","flag",2,6.25,"","","","",""
"deep_sea_divers","front",2,6.25,"","","","",""
"deep_sea_divers","gun",2,6.25,"","","","",""
"deep_sea_divers","handheld",2,6.25,"","","","",""
"deep_sea_divers","harpoon",2,6.25,"","","","",""
"deep_sea_divers","hmm",2,6.25,"","","","",""
"deep_sea_divers","hold",2,6.25,"","","","",""
"deep_sea_divers","hundred",2,6.25,"","","","",""
"deep_sea_divers","instance",2,6.25,"","","","",""
"deep_sea_divers","interaction",2,6.25,"","","","",""
"deep_sea_divers","island",2,6.25,"","","","",""
"deep_sea_divers","journey",2,6.25,"","","","",""
"deep_sea_divers","king",2,6.25,"","","","",""
"deep_sea_divers","left",2,6.25,"","","","",""
"deep_sea_divers","look",2,6.25,"","","","",""
"deep_sea_divers","nets",2,6.25,"","","","",""
"deep_sea_divers","oar",2,6.25,"","","","",""
"deep_sea_divers","out",2,6.25,"","","","",""
"deep_sea_divers","pattern",2,6.25,"","","","",""
"deep_sea_divers","pile",2,6.25,"","","","",""
"deep_sea_divers","plant",2,6.25,"","","","",""
"deep_sea_divers","purple",2,6.25,"","","","",""
"deep_sea_divers","redfish",2,6.25,"","","","",""
"deep_sea_divers","row",2,6.25,"","","","",""
